place_feature_id,road_feature_id,road_surface,road_length_in_place_km,road_length_total_km,road_length_share_of_road
175302,7741073,sealed,1.1787346166650639,2.1175341147303635,0.5566543690915497
175302,7741074,sealed,0.520324736333083,1.9113563691406996,0.2722280076776099
175302,7741583,sealed,0.15655439386495804,0.9164368776836695,0.17082943482223834
175302,7741584,sealed,0.40542487725370396,0.5112105211997563,0.7930683357263759
175302,7742028,sealed,0.001492526806416979,0.4326214785740946,0.003449960023566781
175302,7742045,sealed,0.3770541887007891,0.3794267222424574,0.9937470573299468
175302,7742046,sealed,0.38033304532652384,0.3802315749511593,1.000266864674186
175302,7742402,sealed,4.870948874152223e-05,0.2559349498932926,0.00019031980103471904
175302,7742403,sealed,0.27628034937979573,0.2762545199756826,1.0000934985755723
175302,7742426,sealed,0.3269318368642355,0.3269454347767647,0.9999584092295447
175302,7742834,sealed,0.0010311658788816663,0.0859759967778467,0.011993648431271984
175302,7742839,sealed,0.09248172010093324,0.0924403608301101,1.000447415722437
175302,7742840,sealed,0.058012893066227145,0.0579909363579967,1.0003786231023224
175302,7742873,sealed,0.13590359945935734,0.1358886529994733,1.0001099904926138
175302,7742874,sealed,0.04117489008783477,0.041122245538651,1.0012801963631652
175302,7742875,sealed,0.20390598822015588,0.2039595293132239,0.9997374915835102
175302,7742876,sealed,0.18574956875918552,0.1857369101694906,1.0000681533341078
175302,8325085,sealed,0.24842674308717738,2.2453781609934373,0.11063915531148852
175302,8326475,sealed,0.6567097786308975,0.6567248534360052,0.9999770454779825
175302,8329723,sealed,0.05856904365007891,0.0585122470483725,1.0009706788676132
175302,8329724,sealed,0.09972868287594698,0.0997276075759811,1.0000107823700177
175302,8329770,sealed,0.07472610874694827,0.0746745381991199,1.000690604174757
175401,3200522,sealed,0.8364408486125359,1.7316486826946764,0.4830314930340964
175401,3206997,sealed,2.250911781972458,4.174167516833379,0.5392480711171965
175401,3206998,sealed,1.0842290484632258,2.492791277074569,0.43494578083393715
175401,3218960,sealed,0.836493780914212,2.708840942947871,0.3088013650605508
